,t+14,t+15,t+16,t+17,t+18,t+19,t+20,t+21,t+22,t+23,t+24,t+25,t+26,t+27,t+28,t+29,t+30,t+31,t+32,t+33,t+34,t+35,t+36,t+37,t+38
2024-03-14 23:00:00+01:00,-15.373187,-38.991817,0.5525051,-33.661415,22.315008,103.820274,138.4465,157.04054,173.75896,148.22874,152.9439,159.6287,82.447426,74.43486,65.25286,58.154427,49.454666,53.794323,83.85094,60.321247,84.49845,48.53189,56.674572,21.380459,14.798528
2024-03-14 23:15:00+01:00,-15.566171,-38.991817,2.52413,-35.299244,22.315008,109.8644,138.4465,155.80577,172.71313,148.22874,152.9439,159.6287,82.447426,74.43486,65.25286,58.154427,51.912064,57.368916,88.71076,60.321247,84.49845,48.53189,58.149143,21.370743,11.769002
2024-03-14 23:30:00+01:00,-15.025678,-38.991817,3.8222113,-35.299244,45.39551,112.45934,140.9548,156.09953,172.71313,148.22874,153.17375,159.6287,82.8466,74.43486,65.25286,59.032337,49.940475,56.559315,90.32273,57.1465,85.88004,48.53189,55.939354,20.594887,11.769002
2024-03-14 23:45:00+01:00,-44.622345,-45.588573,4.5317183,-34.79371,46.29829,112.45934,140.9548,156.09953,172.58519,148.22874,153.17375,158.64952,82.8466,74.43486,65.25286,59.032337,49.940475,56.559315,90.32273,57.1465,85.88004,47.587013,55.939354,19.153267,9.503417
2024-03-15 00:00:00+01:00,-79.74854,-53.28508,2.9465084,-36.35213,50.544266,116.92695,133.13358,145.64891,159.78406,139.61104,148.01654,153.64044,79.00757,62.81829,64.142395,66.921265,51.991528,64.00177,84.17963,68.16965,85.85199,45.130043,55.050602,16.05862,0.33493856
2024-03-15 00:15:00+01:00,-80.07212,-53.28508,2.9465084,-36.35213,50.544266,116.92695,133.92004,145.64891,159.78406,139.61104,148.01654,153.64044,78.58486,62.81829,64.142395,66.921265,51.991528,64.00177,84.17963,68.16965,84.49803,45.130043,55.050602,13.883347,0.33493856
2024-03-15 00:30:00+01:00,-79.74854,-53.65919,-4.2780795,-35.62494,50.544266,120.124466,133.13358,145.64891,159.78406,139.61104,146.31067,153.64044,78.60322,62.76985,64.4783,67.17139,52.892513,64.00177,84.17963,68.16965,85.85199,45.130043,55.050602,15.637995,0.33493856
2024-03-15 00:45:00+01:00,-85.233116,-51.787243,-17.115393,-30.40037,53.934807,120.124466,133.13358,145.64891,159.78406,139.61104,148.43396,153.64044,78.60322,62.639572,63.40032,67.17139,56.071148,63.528152,81.37609,64.597565,82.674164,37.06298,53.89735,18.135143,-15.792636
2024-03-15 01:00:00+01:00,-83.730125,-18.334484,-1.5520644,-14.476669,65.00917,120.9062,125.12978,145.64891,159.97736,139.61104,148.43396,153.64044,78.60322,63.80589,63.974907,70.15654,63.46576,63.66913,81.392624,59.012737,81.73275,34.31078,50.997795,19.28101,4.9356966
2024-03-15 01:15:00+01:00,-83.730125,-18.334484,-1.5520644,-14.476669,65.00917,120.9062,125.12978,145.64891,159.97736,139.61104,148.43396,153.64044,78.60322,63.80589,63.974907,70.15654,63.46576,63.66913,81.392624,59.012737,77.48109,32.686337,50.997795,19.28101,4.9356966
2024-03-15 01:30:00+01:00,-84.59916,-18.334484,-1.5520644,-14.476669,65.00917,120.9062,125.12978,145.64891,159.97736,139.61104,148.43396,153.64044,78.60322,63.80589,63.974907,70.15654,63.46576,63.66913,81.392624,59.012737,77.48109,32.686337,50.997795,19.28101,4.9356966
2024-03-15 01:45:00+01:00,-84.59916,-18.334484,-1.5520644,-14.476669,65.00917,122.27631,125.39138,145.64891,159.97736,139.61104,148.43396,153.64044,79.07526,63.80589,65.47674,70.15654,63.46576,63.66913,81.392624,59.012737,77.48109,33.918663,50.997795,19.28101,4.9356966
2024-03-15 02:00:00+01:00,30.360096,24.411488,31.744303,-6.9370546,62.86249,95.141945,120.36905,140.22359,159.95581,139.61104,146.84846,153.64044,79.686035,66.425186,69.07118,71.32768,60.457417,61.716846,79.49667,55.980705,80.621574,34.712086,43.29676,32.588173,46.55994
2024-03-15 02:15:00+01:00,30.360096,24.411488,31.744303,-6.9370546,62.86249,95.141945,120.36905,140.22359,159.95581,139.61104,146.84846,153.64044,79.686035,66.425186,69.07118,71.32768,60.457417,61.716846,79.49667,55.980705,80.621574,34.712086,43.29676,32.588173,46.55994
2024-03-15 02:30:00+01:00,28.982918,24.411488,31.744303,-6.569451,62.86249,95.141945,120.36905,140.22359,159.95581,139.61104,146.84846,153.64044,79.686035,66.425186,69.07118,71.32768,60.457417,61.716846,79.49667,55.980705,80.621574,34.712086,42.99563,31.922386,46.55994
2024-03-15 02:45:00+01:00,28.982918,24.411488,31.744303,-1.3681872,66.44332,95.141945,120.36905,140.22359,159.95581,139.61104,146.84846,153.64044,80.62312,67.972404,69.07118,71.32768,60.457417,61.716846,79.49667,55.980705,80.621574,34.712086,42.99563,28.441391,46.12729
2024-03-15 03:00:00+01:00,55.146435,83.243675,50.981476,-1.6749542,61.362072,91.7836,115.16727,139.34682,158.414,137.2588,146.84846,153.64044,80.55745,72.394806,74.71666,66.322014,52.403492,47.50212,66.83431,54.451637,85.039696,45.300518,57.084297,42.413193,66.51691
2024-03-15 03:15:00+01:00,55.887035,83.243675,50.981476,-1.6749542,61.362072,91.7836,115.16727,139.34682,158.414,137.2588,146.84846,153.64044,80.55745,70.865715,74.71666,66.322014,52.403492,47.50212,56.235687,53.40911,85.039696,36.99727,52.36537,34.58819,66.51691
2024-03-15 03:30:00+01:00,55.887035,83.243675,50.198483,-1.6374309,62.159763,91.7836,115.16727,139.34682,158.414,137.2588,146.84846,157.6062,80.55745,70.865715,74.71666,66.322014,52.403492,47.50212,56.235687,53.40911,85.039696,36.99727,50.534187,34.58819,66.51691
2024-03-15 03:45:00+01:00,55.887035,83.243675,50.198483,-1.6374309,62.159763,94.08733,115.16727,139.34682,158.414,137.2588,147.001,157.6062,80.55745,70.865715,74.71666,66.25042,52.403492,47.50212,56.235687,53.40911,85.039696,36.99727,50.534187,34.58819,66.904686
2024-03-15 04:00:00+01:00,77.50421,85.37905,55.15992,-6.272002,63.112415,90.851746,117.478,140.2479,160.91917,131.36473,145.38968,152.98112,79.75221,75.34781,79.702,62.463654,24.200853,39.94024,51.264553,50.682972,87.66701,63.642033,67.553314,54.139664,84.255005
2024-03-15 04:15:00+01:00,76.76361,85.37905,55.15992,-10.746235,59.53158,90.851746,117.478,140.2479,160.91917,131.36473,145.38968,152.98112,78.815125,76.37865,79.702,62.463654,24.200853,39.94024,60.683743,51.7255,87.66701,71.79,72.272224,64.824554,84.68766
2024-03-15 04:30:00+01:00,76.76361,85.37905,55.15992,-10.746235,59.53158,90.851746,117.478,140.2479,160.91917,131.36473,145.38968,152.98112,78.815125,76.37865,79.702,62.463654,24.200853,39.94024,60.683743,51.7255,87.66701,71.79,72.272224,64.824554,84.68766
2024-03-15 04:45:00+01:00,78.14079,85.37905,55.15992,-11.11384,59.53158,90.851746,117.478,140.2479,160.91917,131.36473,145.38968,152.98112,78.815125,76.37865,79.702,62.463654,24.200853,39.94024,60.683743,51.7255,87.77536,71.79,72.57335,65.49034,84.68766
2024-03-15 05:00:00+01:00,90.784096,84.624565,55.868137,-7.348361,51.00433,91.22982,117.53942,141.2793,154.80466,136.9366,142.21844,151.88474,76.719574,73.3117,75.512184,55.799847,23.623917,23.099957,44.846676,51.09022,80.101654,80.83184,86.87591,82.60512,95.26328
2024-03-15 05:15:00+01:00,90.736015,84.624565,55.868137,-7.348361,51.00433,89.859726,117.53942,141.2793,154.80466,136.9366,142.21844,151.88474,76.247536,73.3117,76.469086,55.799847,23.623917,23.099957,42.13911,51.09022,84.35332,79.28883,86.87591,82.60512,95.26328
2024-03-15 05:30:00+01:00,91.30181,84.624565,53.21873,-8.2328615,49.52834,89.859726,117.53942,141.2793,154.80466,136.9366,140.09515,151.88474,76.247536,72.035225,76.59895,56.385098,22.713247,26.784245,41.338173,53.92586,87.7971,79.937805,88.041115,82.60512,95.26328
2024-03-15 05:45:00+01:00,91.30181,84.978294,35.998096,-22.094809,52.49455,89.50036,117.773735,141.2793,154.80466,136.9366,141.80103,151.88474,76.22918,71.67808,77.41256,57.367676,23.313475,26.784245,45.761208,56.024883,86.627945,81.903946,88.041115,79.293106,95.26328
2024-03-15 06:00:00+01:00,90.39292,66.051025,39.849983,6.012547,52.555264,85.31576,111.27745,138.46185,151.66434,132.44563,141.35585,129.5578,77.48732,56.418407,60.875603,31.035093,14.116257,17.884243,38.284866,60.357735,104.95968,112.51443,115.23553,79.95102,90.01615
2024-03-15 06:15:00+01:00,89.6573,65.90187,36.580276,6.012547,38.438404,83.472946,111.27745,140.2743,151.66434,132.44563,141.12599,129.5578,77.08814,56.418407,63.393402,31.035093,13.452098,19.263107,38.284866,63.924618,104.58474,113.28947,117.29762,80.14685,88.74206
2024-03-15 06:30:00+01:00,89.6573,65.90187,35.963264,6.052365,50.288868,78.658936,110.48858,141.16075,151.66434,132.84314,141.17812,130.44565,78.084404,56.418407,63.393402,29.86534,13.822867,16.738836,38.756847,63.924618,107.291435,120.98312,111.84294,80.14685,91.06337
2024-03-15 06:45:00+01:00,89.235855,65.90187,35.963264,6.052365,50.288868,79.358665,110.48858,142.21964,151.66434,137.7101,142.36331,130.44565,78.17944,56.418407,63.393402,29.86534,13.822867,16.738836,40.80504,65.592896,108.13247,121.80492,111.84294,80.14685,87.56651
2024-03-15 07:00:00+01:00,81.85869,59.27417,27.05911,7.155235,48.814392,78.26628,110.48858,141.21904,151.16272,137.22243,140.37784,129.78137,71.05623,47.729885,50.972923,24.642113,16.0773,20.173794,43.722046,77.94996,113.19406,128.39339,118.81093,80.75235,85.209206
2024-03-15 07:15:00+01:00,78.117325,57.84699,28.770166,7.0919795,48.593834,79.002144,110.92951,141.21904,150.68846,143.51396,143.92741,130.33218,71.55998,47.729885,50.972923,28.108997,18.834171,17.494091,43.00544,79.11693,110.36715,126.49953,117.3273,81.12416,84.150276
2024-03-15 07:30:00+01:00,78.117325,57.843994,28.748423,7.0919795,48.593834,79.002144,106.42889,141.21904,150.94775,145.9029,146.83804,130.8849,71.17641,47.729885,56.030357,28.108997,19.008968,17.494091,44.904118,79.11693,110.36715,128.30315,117.76786,81.12416,84.20068
2024-03-15 07:45:00+01:00,78.117325,56.67569,28.748423,7.0919795,48.593834,78.69971,106.42889,141.28625,147.99762,144.45976,145.27496,131.53302,71.17641,48.548653,55.818825,26.547546,19.008968,18.173721,44.904118,78.05455,110.36715,127.8485,117.76786,78.28105,85.69299
2024-03-15 08:00:00+01:00,67.82698,46.318787,28.748423,7.334533,47.356087,76.15133,107.21021,141.28625,151.8245,142.28001,140.4539,127.57722,66.09886,56.014267,46.09312,24.122799,17.928705,34.42866,65.664734,84.46388,107.35922,129.50906,109.33282,68.500534,71.44915
2024-03-15 08:15:00+01:00,68.77022,48.315582,27.236925,7.334533,47.35147,75.773674,108.76077,141.28625,151.8245,143.04472,138.9861,126.1072,66.895584,54.91115,46.09312,27.25775,18.372368,34.580948,65.664734,83.70619,105.71819,129.7411,109.33282,70.717255,71.17129
2024-03-15 08:30:00+01:00,68.77022,48.03475,27.236925,7.334533,44.454082,75.72762,108.76077,141.21904,153.17389,143.04472,138.9861,125.45908,66.66038,54.91115,45.015034,28.800285,18.372368,33.612854,65.664734,84.19111,105.71819,130.5122,109.00158,71.88286,71.17129
2024-03-15 08:45:00+01:00,69.404724,47.50301,25.858952,7.334533,44.454082,75.72762,108.362465,141.21904,153.17389,140.65579,138.9861,124.93314,66.41216,52.766434,45.015034,29.374855,18.372368,34.036503,65.664734,83.997086,105.71819,129.26375,108.15345,73.808044,71.17129
2024-03-15 09:00:00+01:00,57.126057,47.05933,21.905375,7.331981,36.949127,76.42781,106.577705,140.55315,152.09186,149.45676,139.50926,120.2123,60.899418,44.63922,42.464108,29.517637,37.305668,45.592545,79.794,100.31969,105.627075,106.8157,98.372505,58.97052,62.233425
2024-03-15 09:15:00+01:00,56.530136,49.584965,23.269188,6.1904607,36.949127,75.82775,107.33238,140.55315,152.09186,149.09883,138.90085,120.56069,60.622845,44.63922,42.464108,25.915258,37.305668,44.26551,79.878044,100.69488,105.627075,106.8157,96.7173,59.225243,62.416157
2024-03-15 09:30:00+01:00,56.95159,49.41196,16.031792,6.5876355,36.60369,74.65757,106.25329,139.5204,151.00336,144.91673,137.71565,120.10093,60.111538,44.63922,42.464108,25.915258,36.934902,46.78978,77.9358,101.84488,105.627075,105.46703,97.26313,58.597527,65.436905
2024-03-15 09:45:00+01:00,56.066193,48.97443,16.648815,3.6325998,21.970348,75.277214,107.06486,139.5139,151.00336,145.9248,137.89705,120.10093,59.115276,44.63922,42.464108,25.915258,40.165928,41.79827,77.46381,101.84488,104.900955,103.296165,99.61955,58.825287,63.1156
2024-03-15 10:00:00+01:00,37.798843,37.34548,11.650974,-4.6735992,38.59608,74.87067,106.80102,140.20805,154.11992,149.84016,138.86467,120.50903,54.45204,45.862217,43.11355,37.280476,44.11706,64.675545,88.52455,98.56546,94.9706,86.06656,86.65339,52.760643,46.865284
2024-03-15 10:15:00+01:00,36.929825,38.503437,16.21827,3.149619,34.488693,76.89056,99.91252,136.85463,153.51486,149.84016,135.48131,119.206825,51.165436,46.146767,42.170177,37.530598,46.50062,60.99124,84.43694,92.45817,95.802,87.706085,86.2283,56.191643,44.371998
2024-03-15 10:30:00+01:00,23.814953,39.12769,14.96852,15.13089,37.866245,71.863625,99.91252,137.1335,149.51051,153.3256,135.34686,121.547386,51.187553,45.918316,38.22979,37.458996,45.894306,59.811184,77.78713,78.81534,100.00707,60.321743,75.35687,32.822647,37.444397
2024-03-15 10:45:00+01:00,22.917004,37.913395,15.727574,13.018906,39.144997,70.28062,100.30862,140.86316,146.92976,157.0757,135.39403,121.547386,58.26584,45.547707,36.75948,37.458996,44.090584,57.009468,78.39968,70.588196,98.8694,50.987732,69.7913,33.117416,39.614014
2024-03-15 11:00:00+01:00,-36.388996,17.854572,-6.122197,3.1502504,38.093826,76.59525,98.66169,162.24718,152.56326,156.53894,136.5966,115.19974,56.392414,45.011265,38.3647,46.592884,67.47948,61.13281,74.83126,63.059273,86.111725,47.8751,57.964966,32.839256,19.93313
2024-03-15 11:15:00+01:00,-36.537663,18.532265,-5.727545,4.1714296,38.577057,69.19695,98.66169,163.00262,152.56326,156.53894,136.5966,115.19974,56.392414,45.011265,38.279427,46.592884,67.47948,68.36678,75.58398,63.059273,86.01082,47.8751,58.947502,32.839256,19.93313
2024-03-15 11:30:00+01:00,-37.026577,18.532265,-5.3847213,4.1714296,38.498615,69.19695,98.66169,163.00262,152.56326,156.53894,136.5966,115.19974,59.1017,45.011265,38.279427,44.81795,67.47948,68.36678,75.58398,63.059273,86.01082,46.85015,58.947502,30.213486,19.387043
2024-03-15 11:45:00+01:00,-37.026577,18.090408,-4.408702,4.1714296,38.498615,69.19695,98.66169,163.00262,153.13477,156.53894,136.5966,115.19974,59.1017,45.011265,38.279427,43.89889,67.16474,68.36678,75.58398,63.059273,86.01082,46.85015,58.947502,30.404808,19.387043
2024-03-15 12:00:00+01:00,-33.23824,10.822361,-7.1197743,-24.851778,48.83939,79.02328,114.50086,163.00262,152.17026,153.71277,136.38837,115.15148,62.914562,52.418484,67.35891,88.63613,73.425095,70.769615,71.5322,46.198345,74.31522,21.954525,48.55632,23.21576,3.3439088
2024-03-15 12:15:00+01:00,-33.23824,10.822361,-7.1197743,-24.851778,51.098484,81.02327,122.090805,167.0221,154.78514,154.46313,137.14957,115.15148,62.914562,52.418484,67.35891,88.63613,73.425095,70.769615,71.5322,46.198345,74.31522,21.954525,48.55632,26.187042,9.40694
2024-03-15 12:30:00+01:00,-33.23824,10.822361,-7.1197743,-24.851778,51.098484,81.02327,122.090805,167.0221,154.78514,154.46313,137.14957,115.15148,62.914562,52.418484,67.35891,88.63613,73.425095,70.769615,71.5322,46.198345,74.31522,21.954525,48.55632,26.187042,9.40694
2024-03-15 12:45:00+01:00,-33.23824,10.822361,-7.1197743,-24.851778,51.098484,81.02327,122.090805,167.0221,154.78514,154.46313,137.14957,115.15148,62.914562,52.418484,67.35891,88.63613,73.425095,70.769615,71.5322,46.198345,74.31522,21.954525,48.55632,26.187042,9.40694
2024-03-15 13:00:00+01:00,-36.92569,9.447527,-8.731045,-21.286287,62.298603,88.12463,122.15776,167.99176,154.23561,153.73953,133.71216,117.99076,70.43861,75.44166,82.00768,87.81132,73.62453,64.07432,68.91353,40.682354,65.46294,21.256735,38.17829,24.732075,7.87883
2024-03-15 13:15:00+01:00,-36.92569,9.447527,-8.731045,-21.286287,62.298603,88.12463,122.15776,167.99176,154.23561,153.73953,137.14957,117.99076,70.43627,75.44166,82.00768,87.2647,73.62453,64.07432,68.91353,40.682354,65.46294,21.256735,38.17829,24.732075,7.87883
2024-03-15 13:30:00+01:00,-44.846252,9.447527,-8.731045,-21.286287,55.716953,86.12464,114.56782,163.97229,151.62073,152.98917,136.38837,117.99076,70.43627,75.44166,83.31768,87.2647,73.62453,67.96189,69.070526,40.682354,65.46294,21.256735,38.17829,21.760796,1.8157972
2024-03-15 13:45:00+01:00,-44.846252,9.447527,-8.731045,-21.286287,55.716953,86.12464,114.56782,163.97229,151.04922,152.98917,136.38837,117.99076,70.43627,75.44166,83.31768,85.36466,73.62453,67.96189,69.070526,40.682354,65.46294,21.256735,38.17829,22.876137,1.8157972
2024-03-15 14:00:00+01:00,-44.800568,15.0885315,2.30842,-15.678953,61.44215,77.80566,105.492805,158.29564,150.41585,151.47987,138.83209,123.20069,77.42193,90.30735,88.386024,83.82514,64.04454,63.18736,62.42336,36.83318,61.78595,17.035654,38.198692,18.74443,1.8157972
2024-03-15 14:15:00+01:00,-45.356903,15.0885315,1.9655961,-15.678953,61.520596,77.80566,105.492805,158.29564,150.41585,151.47987,138.83209,123.20069,74.71262,90.30735,88.386024,83.82514,64.04454,63.18736,62.42336,36.83318,61.78595,18.060602,38.198692,18.74443,1.8157972
2024-03-15 14:30:00+01:00,-44.211823,15.0885315,1.9655961,-15.678953,61.520596,77.80566,105.492805,158.29564,150.41585,151.47987,138.83209,123.20069,74.71262,90.30735,88.386024,83.82514,64.04454,61.56017,62.42336,36.83318,61.78595,18.060602,38.198692,18.74443,1.8157972
2024-03-15 14:45:00+01:00,-43.593323,15.624104,1.9655961,-16.700134,62.121372,78.70193,108.69507,157.54019,150.41585,151.47987,138.83209,123.20069,75.008934,88.822365,88.386024,83.82514,61.45453,59.103893,62.42336,36.83318,61.78595,18.060602,37.21615,18.74443,1.8157972
2024-03-15 15:00:00+01:00,-18.907368,26.62342,3.615781,-6.772647,61.309315,72.57994,108.76579,151.39676,149.8893,149.91673,136.81659,136.12129,78.62684,103.69074,81.33921,81.311,62.913967,46.664062,41.120163,26.971336,62.622192,14.110901,40.390724,21.21202,14.61808
2024-03-15 15:15:00+01:00,-15.569033,26.62342,3.615781,-6.352934,61.309315,72.57994,108.76579,151.39676,149.8893,149.0847,136.81659,136.12129,78.62684,103.69074,83.31808,81.311,61.904694,46.664062,41.120163,32.51772,61.81536,15.514959,40.390724,22.583742,16.219912
2024-03-15 15:30:00+01:00,-15.569033,26.62342,3.615781,-6.352934,61.309315,72.57994,108.210815,149.24277,150.88066,149.0847,137.40508,136.72069,80.830925,103.69074,83.058525,80.15067,63.409405,46.017254,40.37824,37.16574,63.315723,22.866838,43.96286,23.187117,16.219912
2024-03-15 15:45:00+01:00,-16.226545,27.609562,2.2440836,-10.189463,57.95337,72.57994,108.210815,149.24277,153.1459,147.34654,138.21419,138.43167,78.83292,104.67558,84.77809,80.15067,63.749718,48.818977,44.310787,51.045967,59.07122,41.754223,52.98136,29.954855,23.205898
2024-03-15 16:00:00+01:00,7.9220743,42.67787,6.704965,-16.505896,47.781586,67.625595,108.4057,149.84048,153.08098,143.53793,137.31473,148.76277,99.58732,106.78579,82.74326,79.25504,62.00188,49.716255,44.581593,46.79491,61.114956,42.21719,55.090256,47.728477,27.829466
2024-03-15 16:15:00+01:00,7.9308157,42.67787,6.7738013,-14.804567,43.438026,66.25549,108.009605,149.84048,153.08098,142.82913,135.86996,148.76277,100.02241,106.78579,83.680954,79.25504,61.771267,49.716255,42.310207,46.266647,63.281807,51.20359,62.51291,47.878708,28.738905
2024-03-15 16:30:00+01:00,9.421426,42.67787,14.269818,-27.044518,39.62437,67.44011,108.009605,149.56161,151.25386,142.37114,134.49484,148.76277,100.02241,106.24424,83.81082,79.840294,62.676643,53.400574,46.77518,52.204887,71.282425,52.44297,61.53151,44.447716,28.738905
2024-03-15 16:45:00+01:00,38.194744,42.071396,16.686615,-25.288336,35.07642,67.28618,109.302315,149.56161,151.25386,142.37114,135.97086,148.77496,101.31884,106.69462,83.47492,79.59017,61.032036,53.400574,46.77518,55.379646,66.981285,53.064728,63.593605,44.447716,32.197716
2024-03-15 17:00:00+01:00,48.85883,42.591167,11.343519,-6.6723166,27.651361,64.47928,104.35659,149.15678,151.99965,143.71924,147.75142,171.76363,114.2547,103.230484,77.69555,80.12141,58.996582,52.694427,49.920948,54.096077,60.40941,44.178345,64.69351,51.410652,46.057323
2024-03-15 17:15:00+01:00,48.85883,41.997307,10.056435,-7.395873,25.298285,64.93825,104.35659,149.30309,154.82726,148.5862,148.93661,170.44374,118.482124,103.230484,78.2515,80.12141,58.996582,53.140446,49.920948,53.28858,60.40941,45.35495,65.90542,52.51158,41.03604
2024-03-15 17:30:00+01:00,48.7202,42.048275,12.499228,-6.098323,25.32844,69.167244,108.813286,152.65651,154.95805,150.1131,148.93661,174.73776,118.98588,103.230484,78.2515,83.72378,58.996582,53.140446,50.7083,55.81096,60.540184,43.739746,70.2481,52.71138,43.14785
2024-03-15 17:45:00+01:00,52.91108,43.04368,18.053926,1.7990767,27.048265,70.526405,109.459435,152.65651,154.95805,150.1131,148.44594,174.76456,118.6023,103.230484,78.2515,83.72378,59.780937,53.140446,51.25089,55.81096,60.540184,43.854214,70.832825,52.71138,43.14785
2024-03-15 18:00:00+01:00,52.629066,41.535088,8.927788,8.971264,28.838205,73.30572,108.47926,152.28694,154.62772,155.04924,148.21242,176.95627,115.44502,95.10838,75.29088,77.944145,59.44832,52.394558,50.931644,55.900352,63.63232,48.735157,71.27291,58.51139,47.401928
2024-03-15 18:15:00+01:00,56.675816,42.45713,13.84976,6.6673193,33.193806,73.30572,108.47926,151.81439,154.62772,153.47798,148.82083,175.55634,114.48866,95.10838,75.29088,77.944145,59.44832,53.39635,50.931644,53.24462,63.63232,49.92808,71.27291,58.51139,47.401928
2024-03-15 18:30:00+01:00,56.675816,41.199055,13.701942,6.898116,32.252712,72.983185,109.02893,149.95392,154.62772,152.789,148.82083,172.97124,114.38055,95.39483,75.29088,79.186554,58.68907,53.39635,47.353363,55.503178,70.43502,47.644924,71.27291,56.042587,47.401928
2024-03-15 18:45:00+01:00,55.73258,39.911297,13.701942,6.898116,35.177765,76.17057,111.31458,149.95392,154.62772,152.789,150.28864,174.44127,115.160965,96.49795,76.368965,76.070526,58.245407,53.244064,47.353363,55.503178,72.4938,47.007694,73.826614,56.042587,47.6798
2024-03-15 19:00:00+01:00,54.663307,37.882404,6.171219,-7.5794516,23.202854,72.22409,117.77865,154.78123,159.75754,155.78323,146.01625,192.21625,103.0991,96.23589,71.77661,73.03897,56.53679,51.666775,48.33458,52.37456,72.59332,50.19518,75.756256,49.64099,44.25698
2024-03-15 19:15:00+01:00,54.663307,37.882404,6.171219,-7.5794516,21.698124,68.47708,117.77865,156.77837,159.49825,156.47221,146.01625,192.21625,103.0991,96.23589,68.03301,73.03897,56.53679,51.666775,48.829174,52.37456,67.26515,50.535297,76.4836,49.64099,44.25698
2024-03-15 19:30:00+01:00,54.663307,37.882404,6.171219,-7.5794516,21.698124,68.09943,117.77865,155.8232,159.49825,156.47221,146.01625,192.21625,104.44103,96.23589,68.03301,69.700134,55.88244,53.561848,48.829174,52.94949,67.26515,52.478344,76.4836,51.844337,44.25698
2024-03-15 19:45:00+01:00,54.663307,37.882404,6.171219,-8.389826,17.342545,64.57263,117.34421,156.22853,160.84764,151.7076,145.98637,192.21625,102.930916,96.23589,70.77939,71.26158,56.38826,54.640095,52.311478,54.954426,70.12748,53.245445,77.22378,51.665398,44.25698
2024-03-15 20:00:00+01:00,41.794952,23.03966,0.60934645,-19.488976,14.727505,68.13911,115.73902,156.54926,163.87361,148.66222,147.05725,179.3687,101.79351,94.62739,71.50513,71.00102,56.57395,55.83237,52.311478,54.465282,81.46516,59.381634,76.905174,38.66188,39.082077
2024-03-15 20:15:00+01:00,41.794952,23.03966,0.60934645,-27.648043,15.349828,68.13911,115.73902,156.54926,163.87361,148.66222,147.05725,179.3687,101.79351,94.62739,71.50513,71.00102,55.367195,55.83237,52.311478,54.465282,81.46516,59.381634,76.5421,37.78811,39.082077
2024-03-15 20:30:00+01:00,41.794952,23.03966,-3.4623227,-27.58479,13.779209,66.60836,115.73902,156.54926,164.65332,148.37962,147.05725,179.3419,102.177086,94.62739,71.50513,71.00102,54.58284,55.83237,51.76889,54.465282,81.46516,61.19321,76.8055,37.78811,39.082077
2024-03-15 20:45:00+01:00,41.794952,23.03966,-3.4301841,-27.58479,13.779209,63.910107,115.73902,157.42413,165.12758,148.37962,147.05725,175.3839,101.67333,94.62739,71.50513,71.00102,54.58284,55.83237,51.76889,54.8884,81.46516,62.39754,75.40585,37.78811,39.46357
2024-03-15 21:00:00+01:00,-4.444452,11.988438,-9.017181,-28.945593,5.7840605,71.463875,116.344826,154.6324,161.63503,144.50401,150.96552,172.03479,91.83129,94.38811,66.75772,67.39867,53.019096,55.83237,53.602287,53.82541,77.439896,64.69483,67.47694,30.38981,31.43769
2024-03-15 21:15:00+01:00,-4.444452,11.988438,-7.7300935,-28.478298,5.480586,71.463875,116.344826,155.59425,160.54652,144.50401,150.96552,172.03479,91.83129,94.38811,66.75772,67.39867,53.019096,55.83237,53.602287,54.250183,77.439896,64.69483,67.29703,29.762094,31.43769
2024-03-15 21:30:00+01:00,-4.444452,11.988438,-7.7300935,-28.478298,5.480586,70.29369,116.344826,155.59425,160.54652,140.80534,149.78032,172.03479,91.73625,94.38811,66.75772,67.39867,53.019096,55.83237,53.602287,54.250183,77.439896,64.69483,67.29703,29.762094,34.93456
2024-03-15 21:45:00+01:00,-4.444452,11.988438,-7.0985885,-28.478298,9.074137,70.29369,116.71679,153.64893,160.54652,139.63707,149.7282,171.21053,91.73625,94.38811,66.75772,67.39867,53.63202,56.288986,53.664467,54.99942,77.439896,59.762104,67.29703,29.762094,34.93456
2024-03-15 22:00:00+01:00,-32.80979,-30.82861,-7.969819,-48.115376,6.448823,73.5119,127.95366,149.95303,159.6717,139.10817,149.31113,156.11696,89.777374,79.099106,71.76742,67.27707,54.905468,59.861485,65.01303,60.70387,74.9767,55.933475,58.45532,20.404972,24.098839
2024-03-15 22:15:00+01:00,-32.22844,-30.82861,-4.700113,-48.115376,22.104794,76.92649,127.95366,150.2468,159.6717,139.10817,149.31113,156.11696,90.17655,79.099106,71.76742,67.27707,52.338596,59.05188,69.59192,57.529118,75.0209,55.933475,56.39322,19.629116,24.098839
2024-03-15 22:30:00+01:00,-61.825108,-30.332531,-4.700113,-50.777126,26.748533,76.92649,127.95366,151.04181,159.54376,139.10817,149.54099,156.11696,90.17655,79.099106,71.76742,67.27707,52.338596,59.05188,69.59192,57.058437,76.35829,54.98859,56.24552,19.629116,20.640024
2024-03-15 22:45:00+01:00,-61.825108,-35.949287,-14.000876,-46.430904,27.6663,77.5979,127.95366,151.04181,159.54376,139.10817,147.83511,156.10477,89.1444,79.45625,71.1552,67.52719,53.774,59.05188,69.59192,57.45696,77.71225,54.98859,56.24552,19.629116,20.640024
